[1]t	 [2]j	 [3]Gamma	 [4]mu_x	 [5]mu_y	 [6]M20	 [7]M02	 [8]M11	 [9]a	 [10]b	 [11]c	 [12]e	 [13]maxvor 
31.45 0 0.912333 -0.495458 -0.0687258 0.0115294 0.00910879 0.000313636 0.14366 0.152114 0.134676 0.464902 11.7027
31.45 1 0.911892 0.496367 0.0660649 0.0115285 0.00909558 0.000311982 0.143611 0.152104 0.134582 0.465966 11.699
31.5 0 0.912121 -0.494419 -0.076307 0.0115246 0.00912302 0.00034394 0.143693 0.152137 0.13472 0.464608 11.6906
31.5 1 0.911929 0.495238 0.0735974 0.011534 0.00911272 0.00034825 0.143689 0.152204 0.134637 0.466379 11.686
31.55 0 0.911914 -0.493159 -0.0838479 0.0115188 0.00913928 0.000389711 0.143729 0.152191 0.134737 0.464982 11.6793
31.55 1 0.91203 0.494074 0.0811331 0.0115387 0.00913316 0.000384176 0.143777 0.152306 0.134709 0.466608 11.6728
31.6 0 0.911341 -0.49181 -0.0913504 0.0114875 0.00915912 0.000423938 0.143689 0.152068 0.134791 0.462938 11.6694
31.6 1 0.911328 0.492762 0.0887141 0.0115106 0.00914482 0.000411767 0.14372 0.152185 0.134723 0.4651 11.6604
31.65 0 0.911257 -0.490407 -0.0988302 0.0114902 0.00917337 0.000457632 0.143748 0.152167 0.134805 0.463864 11.6612
31.65 1 0.911304 0.491322 0.0962192 0.011504 0.00916974 0.000454807 0.143784 0.152247 0.134791 0.464937 11.6497
31.7 0 0.911602 -0.488817 -0.106332 0.011518 0.00918826 0.0004971 0.143897 0.152444 0.134808 0.466895 11.6547
31.7 1 0.911219 0.489816 0.103763 0.0115124 0.00918158 0.000499841 0.143854 0.152414 0.134751 0.467278 11.6406
31.75 0 0.911272 -0.487221 -0.113812 0.0115037 0.00920616 0.000534294 0.143909 0.152459 0.134818 0.466931 11.6442
31.75 1 0.911312 0.488114 0.111243 0.011514 0.009205 0.000533549 0.143941 0.152521 0.134816 0.467644 11.6332
31.8 0 0.911123 -0.485396 -0.121284 0.0115018 0.00922388 0.000582845 0.143964 0.152593 0.134784 0.468819 11.6319
31.8 1 0.911408 0.48639 0.1187 0.0115203 0.00922548 0.000565946 0.144034 0.152659 0.134859 0.468613 11.6185
31.85 0 0.910796 -0.483432 -0.12872 0.0114715 0.0092532 0.000601744 0.143961 0.152474 0.134911 0.465951 11.6217
31.85 1 0.911074 0.484424 0.126036 0.0114831 0.00926026 0.000587273 0.144025 0.152504 0.135016 0.464967 11.6062
31.9 0 0.911195 -0.481428 -0.136065 0.0114846 0.00928166 0.000634744 0.144105 0.152672 0.134995 0.467077 11.6129
31.9 1 0.910933 0.482462 0.133417 0.0114698 0.00928746 0.000634329 0.144074 0.152583 0.135029 0.465672 11.597
31.95 0 0.910804 -0.4793 -0.143462 0.0114739 0.00929495 0.000666136 0.144114 0.152718 0.134963 0.467988 11.6013
31.95 1 0.91109 0.480369 0.140782 0.0114742 0.00931464 0.000680097 0.144183 0.152778 0.135043 0.46764 11.5911
32 0 0.910472 -0.47704 -0.15078 0.011455 0.00931925 0.000713487 0.144133 0.152784 0.134928 0.469125 11.587
32 1 0.911364 0.478078 0.148077 0.0114769 0.00934636 0.000711208 0.144303 0.152921 0.135135 0.468071 11.576
32.05 0 0.910515 -0.47471 -0.157976 0.0114407 0.00935369 0.00074101 0.144202 0.15282 0.135036 0.468193 11.577
32.05 1 0.910738 0.475696 0.155329 0.011436 0.00937244 0.000736601 0.144251 0.152787 0.135178 0.466077 11.5654
32.1 0 0.9103 -0.472318 -0.165192 0.0114293 0.00937606 0.000772698 0.144241 0.152889 0.135039 0.468909 11.5698
32.1 1 0.910776 0.473341 0.162668 0.0114352 0.0093976 0.00077284 0.144336 0.152939 0.135186 0.467636 11.5593
32.15 0 0.910401 -0.469605 -0.172429 0.0114158 0.00941499 0.000811777 0.144329 0.152995 0.135108 0.469212 11.5542
32.15 1 0.910807 0.470758 0.16991 0.0114322 0.00942524 0.000808739 0.144421 0.153085 0.135203 0.469021 11.5471
32.2 0 0.910507 -0.466952 -0.179631 0.0114044 0.00945065 0.000837714 0.144413 0.153065 0.135208 0.468732 11.5449
32.2 1 0.91042 0.467993 0.177062 0.0114088 0.0094491 0.000833243 0.144423 0.15307 0.135224 0.468596 11.5369
32.25 0 0.910056 -0.464209 -0.186756 0.0113762 0.00947483 0.000860232 0.144399 0.15302 0.135229 0.467994 11.5378
32.25 1 0.910212 0.465344 0.184246 0.011389 0.0094806 0.000874572 0.144463 0.153161 0.135207 0.469795 11.5325
32.3 0 0.910218 -0.461222 -0.193869 0.0113711 0.00951243 0.000906621 0.144511 0.153232 0.135229 0.470295 11.5238
32.3 1 0.910477 0.462345 0.191239 0.0113701 0.00953083 0.000901159 0.144572 0.153219 0.135373 0.468385 11.5198
32.35 0 0.909889 -0.458369 -0.200864 0.0113504 0.00953604 0.000924403 0.144521 0.153221 0.135263 0.469757 11.5174
32.35 1 0.910645 0.459334 0.198298 0.0113579 0.00957054 0.000927938 0.144667 0.153314 0.135469 0.468229 11.5074
32.4 0 0.910098 -0.455189 -0.207919 0.0113355 0.00958087 0.000951458 0.144625 0.153313 0.135381 0.469303 11.5079
32.4 1 0.910437 0.456308 0.205274 0.0113304 0.00960795 0.000959823 0.144701 0.153354 0.135496 0.468332 11.4984
32.45 0 0.910199 -0.451872 -0.214858 0.0113149 0.00962793 0.000992106 0.144716 0.153451 0.135419 0.470328 11.4989
32.45 1 0.910292 0.453053 0.21221 0.0113182 0.00963597 0.000989755 0.144755 0.153466 0.135486 0.469678 11.4826
32.5 0 0.90994 -0.448625 -0.221735 0.0112829 0.00966486 0.0010118 0.144733 0.153423 0.135487 0.469193 11.4898
32.5 1 0.910268 0.449717 0.219232 0.011301 0.009672 0.00101705 0.144821 0.153555 0.135525 0.470153 11.4763
32.55 0 0.909667 -0.445195 -0.228555 0.011254 0.00970106 0.00104001 0.144759 0.153463 0.135496 0.46951 11.4729
32.55 1 0.909822 0.446333 0.226038 0.0112635 0.00970554 0.00103404 0.144807 0.153487 0.135572 0.468845 11.4619
32.6 0 0.909767 -0.441616 -0.235391 0.011247 0.00973388 0.00106052 0.144848 0.153579 0.135556 0.470031 11.4667
32.6 1 0.910272 0.442743 0.232763 0.0112687 0.00974662 0.00106624 0.144966 0.153738 0.135629 0.470849 11.4545
32.65 0 0.909319 -0.43798 -0.242123 0.0112127 0.00976527 0.00107931 0.144838 0.153548 0.135569 0.469539 11.4505
32.65 1 0.909703 0.439085 0.239552 0.0112185 0.00978531 0.00108565 0.144927 0.153641 0.135655 0.469497 11.4443
32.7 0 0.90971 -0.434238 -0.24888 0.0111938 0.00982695 0.00112276 0.144985 0.153784 0.135617 0.471503 11.445
32.7 1 0.909925 0.435405 0.246173 0.0112125 0.00982569 0.00111721 0.145045 0.153844 0.135677 0.471406 11.4379
32.75 0 0.909881 -0.43034 -0.255458 0.0111776 0.00986899 0.00113156 0.145075 0.153821 0.135766 0.470081 11.432
32.75 1 0.909484 0.431467 0.252758 0.0111812 0.00985642 0.00114248 0.145044 0.153879 0.135633 0.472321 11.4239
32.8 0 0.909359 -0.426528 -0.262022 0.0111393 0.00990054 0.0011483 0.145051 0.153783 0.135759 0.469758 11.4284
32.8 1 0.909267 0.42768 0.259448 0.0111528 0.00989346 0.00115874 0.145073 0.153895 0.135679 0.471942 11.4121
32.85 0 0.909349 -0.42243 -0.268556 0.0111212 0.00994015 0.00117392 0.145125 0.153914 0.135769 0.471045 11.4125
32.85 1 0.909553 0.423563 0.265924 0.0111283 0.00994958 0.0011711 0.145182 0.153948 0.135852 0.470396 11.3999
32.9 0 0.908762 -0.418171 -0.27487 0.0110721 0.00997884 0.00118759 0.145089 0.153836 0.13578 0.470075 11.4046
32.9 1 0.909169 0.41944 0.272306 0.0110834 0.00999606 0.00119698 0.145188 0.153977 0.135831 0.47096 11.3911
32.95 0 0.90936 -0.413936 -0.28126 0.0110773 0.0100287 0.00122332 0.145279 0.154168 0.135809 0.473277 11.3876
32.95 1 0.90939 0.415162 0.278772 0.011081 0.0100338 0.00122356 0.145309 0.154197 0.135842 0.473181 11.3808
33 0 0.908854 -0.409694 -0.287568 0.0110203 0.0100779 0.00123523 0.145252 0.154085 0.135846 0.471944 11.383
33 1 0.908875 0.410802 0.285205 0.0110299 0.0100781 0.00123736 0.145286 0.154141 0.135855 0.472431 11.3778
33.05 0 0.908764 -0.405146 -0.293958 0.0110022 0.0101101 0.00123868 0.145301 0.154095 0.135938 0.470934 11.371
33.05 1 0.909093 0.406375 0.291336 0.0110179 0.0101218 0.00125388 0.145395 0.154281 0.135929 0.473031 11.359
33.1 0 0.909049 -0.400689 -0.300113 0.0109699 0.0101787 0.00126678 0.145425 0.154281 0.135994 0.472247 11.3626
33.1 1 0.909012 0.401895 0.297498 0.010972 0.0101802 0.00125918 0.145438 0.154247 0.13606 0.471076 11.3513
33.15 0 0.909026 -0.395982 -0.30618 0.0109433 0.010224 0.00127862 0.14549 0.154349 0.136054 0.472241 11.3489
33.15 1 0.908683 0.397224 0.303579 0.0109588 0.0102006 0.00128054 0.145463 0.154371 0.135972 0.473458 11.3368
33.2 0 0.908451 -0.391301 -0.312277 0.0108957 0.0102639 0.00129394 0.145463 0.154349 0.135999 0.4729 11.3349
33.2 1 0.908602 0.392609 0.309638 0.0109127 0.0102613 0.00128986 0.145513 0.154385 0.136064 0.472507 11.3302
33.25 0 0.908737 -0.386417 -0.318101 0.0108921 0.0103027 0.00130378 0.145584 0.154493 0.136093 0.473298 11.3314
33.25 1 0.908768 0.387673 0.315662 0.0108889 0.010314 0.00130501 0.145612 0.154517 0.136126 0.473156 11.3222
33.3 0 0.908284 -0.381516 -0.324 0.0108353 0.0103549 0.0013081 0.145569 0.154435 0.136126 0.472285 11.3198
33.3 1 0.908318 0.382878 0.321613 0.0108404 0.0103599 0.00131227 0.145603 0.154494 0.136133 0.472834 11.3048
33.35 0 0.908515 -0.376564 -0.329834 0.0108231 0.0104006 0.00132167 0.145683 0.154598 0.136187 0.473289 11.3054
33.35 1 0.908651 0.377857 0.327322 0.0108278 0.0104108 0.00132455 0.145735 0.154662 0.136224 0.47352 11.2969
33.4 0 0.908724 -0.3715 -0.335567 0.0107925 0.0104647 0.00134125 0.145798 0.154789 0.136216 0.474958 11.297
33.4 1 0.908449 0.372729 0.333105 0.0107912 0.0104562 0.00132838 0.145765 0.154678 0.13627 0.473126 11.2879
33.45 0 0.908404 -0.366261 -0.341315 0.0107462 0.0105123 0.0013375 0.145803 0.154738 0.136284 0.473596 11.2844
33.45 1 0.90782 0.367536 0.338761 0.0107466 0.0104909 0.00133801 0.145731 0.15468 0.136196 0.47404 11.2754
33.5 0 0.90807 -0.361022 -0.346827 0.0107241 0.0105401 0.00134752 0.145822 0.154808 0.136246 0.474798 11.2759
33.5 1 0.908523 0.362268 0.344381 0.0107394 0.0105567 0.00135681 0.145932 0.15497 0.136295 0.475919 11.265
33.55 0 0.908047 -0.355735 -0.352352 0.0106817 0.0106008 0.00134944 0.145885 0.154863 0.136317 0.474522 11.2656
33.55 1 0.908212 0.357003 0.349884 0.0106883 0.0106105 0.0013544 0.145941 0.154947 0.136341 0.475126 11.2541
33.6 0 0.908042 -0.350214 -0.357781 0.0106566 0.0106486 0.00136343 0.145963 0.155023 0.136303 0.476377 11.2512
33.6 1 0.908236 0.351547 0.355371 0.0106692 0.0106529 0.0013614 0.146021 0.155065 0.136379 0.475899 11.2459
33.65 0 0.907818 -0.344711 -0.363102 0.0106106 0.0107018 0.00135774 0.145988 0.155014 0.136365 0.475542 11.2446
33.65 1 0.907722 0.345968 0.360553 0.0106209 0.0106942 0.00135757 0.145997 0.15502 0.136378 0.475447 11.2318
33.7 0 0.907675 -0.339088 -0.368302 0.0105718 0.0107533 0.00135429 0.146031 0.155048 0.13642 0.475234 11.2325
33.7 1 0.90771 0.34052 0.365893 0.0105958 0.0107386 0.0013579 0.146063 0.155094 0.136436 0.475522 11.2235
33.75 0 0.907722 -0.33347 -0.373557 0.0105644 0.0107841 0.00135874 0.146111 0.15516 0.136463 0.475909 11.2204
33.75 1 0.90805 0.334781 0.371117 0.0105579 0.0108172 0.00136876 0.146202 0.155322 0.136474 0.477454 11.2144
33.8 0 0.908123 -0.327678 -0.378606 0.010527 0.0108602 0.00135033 0.146244 0.155269 0.136624 0.475123 11.2118
33.8 1 0.907419 0.329087 0.376174 0.0105131 0.0108472 0.00135306 0.146152 0.1552 0.136505 0.475816 11.1982
33.85 0 0.907435 -0.321881 -0.383663 0.0104711 0.0109027 0.00134761 0.146198 0.155252 0.136544 0.475908 11.1969
33.85 1 0.907578 0.323208 0.381035 0.0104805 0.0109067 0.0013448 0.146244 0.155275 0.136616 0.475281 11.1907
33.9 0 0.907165 -0.31593 -0.38841 0.0104368 0.0109432 0.00134097 0.146219 0.155272 0.136567 0.47583 11.1914
33.9 1 0.907497 0.317342 0.386062 0.010464 0.0109413 0.00135007 0.146306 0.155394 0.136614 0.476557 11.1835
33.95 0 0.907141 -0.309987 -0.393378 0.0104162 0.0109841 0.00134176 0.146288 0.155381 0.136592 0.476679 11.1801
33.95 1 0.907706 0.311399 0.390845 0.0104221 0.0110147 0.00134122 0.146413 0.155512 0.13671 0.47664 11.1655
34 0 0.906869 -0.304078 -0.398004 0.0103621 0.0110485 0.0013406 0.146323 0.155493 0.136539 0.478474 11.1635
34 1 0.90721 0.30537 0.395544 0.0103844 0.0110484 0.00133791 0.146399 0.155531 0.13666 0.477435 11.1575
34.05 0 0.90704 -0.29786 -0.402656 0.0103506 0.011086 0.00132722 0.146412 0.155535 0.136683 0.477203 11.1578
34.05 1 0.907373 0.299213 0.400206 0.0103565 0.0111068 0.00133653 0.146503 0.155691 0.1367 0.47862 11.1469
34.1 0 0.907322 -0.291596 -0.407184 0.0103152 0.0111585 0.00132565 0.146539 0.155743 0.136717 0.478959 11.1444
34.1 1 0.907467 0.293007 0.404828 0.0103254 0.0111596 0.00131463 0.146578 0.155703 0.136845 0.477034 11.1395
34.15 0 0.906804 -0.285377 -0.411639 0.0102762 0.0111861 0.00129323 0.1465 0.155577 0.136823 0.475983 11.1388
34.15 1 0.906587 0.286797 0.40911 0.0102634 0.0111982 0.00129981 0.146498 0.155641 0.136744 0.477583 11.127
34.2 0 0.906789 -0.279034 -0.415909 0.0102384 0.0112456 0.00128671 0.146574 0.155716 0.136823 0.477431 11.1234
34.2 1 0.907182 0.280423 0.413543 0.0102551 0.0112576 0.00129413 0.146672 0.155847 0.136883 0.478076 11.1114
34.25 0 0.906334 -0.272537 -0.420253 0.0102027 0.0112811 0.00128213 0.146573 0.155774 0.136755 0.478829 11.1105
34.25 1 0.907395 0.274054 0.417756 0.0102313 0.011316 0.00129281 0.14679 0.156049 0.136906 0.479887 11.1054
34.3 0 0.906738 -0.266146 -0.424253 0.0101851 0.0113379 0.00126221 0.146707 0.155879 0.136923 0.477939 11.1008
34.3 1 0.906703 0.267567 0.421951 0.0101977 0.0113298 0.00126407 0.146723 0.155877 0.136958 0.477503 11.0912
34.35 0 0.906713 -0.259724 -0.428287 0.0101577 0.011386 0.00125348 0.146778 0.155998 0.136938 0.478996 11.0898
34.35 1 0.906746 0.261176 0.426038 0.01015 0.0114024 0.00124669 0.146807 0.156021 0.136975 0.478799 11.0885
34.4 0 0.906389 -0.253164 -0.432423 0.0101114 0.0114369 0.00123233 0.146794 0.156035 0.13693 0.479463 11.0839
34.4 1 0.90636 0.254605 0.429951 0.0101331 0.0114162 0.00122734 0.146797 0.155946 0.137038 0.477271 11.0725
34.45 0 0.906437 -0.246415 -0.436046 0.0100891 0.0114821 0.00121662 0.146871 0.156125 0.136994 0.479637 11.072
34.45 1 0.906649 0.247838 0.433776 0.0100974 0.0114914 0.00121777 0.146931 0.156189 0.137049 0.479653 11.0642
34.5 0 0.906597 -0.239708 -0.439928 0.0100649 0.0115321 0.00118867 0.146959 0.156175 0.137125 0.478618 11.0602
34.5 1 0.906318 0.241172 0.437479 0.0100628 0.0115293 0.00119849 0.146942 0.156212 0.137048 0.479902 11.0473
34.55 0 0.906149 -0.233008 -0.443515 0.0100292 0.0115664 0.00117233 0.146955 0.156203 0.137084 0.479387 11.0469
34.55 1 0.906476 0.234456 0.441246 0.0100394 0.0115799 0.00117345 0.147035 0.15629 0.137157 0.479436 11.0414
34.6 0 0.906303 -0.226189 -0.446964 0.00999789 0.0116293 0.00115673 0.147062 0.156391 0.1371 0.48113 11.0353
34.6 1 0.905905 0.227624 0.444686 0.00998777 0.0116251 0.00114774 0.147013 0.156309 0.137089 0.480425 11.0265
34.65 0 0.905799 -0.219338 -0.450465 0.00996562 0.0116529 0.00112336 0.147032 0.156295 0.137145 0.479625 11.0265
34.65 1 0.905703 0.220765 0.448167 0.0099509 0.0116757 0.00113714 0.14706 0.156464 0.137012 0.482899 11.0199
34.7 0 0.9059 -0.212399 -0.45375 0.00992615 0.0117199 0.00109479 0.147126 0.15645 0.13717 0.480919 11.0145
34.7 1 0.905562 0.213815 0.451482 0.00993808 0.0116973 0.00110785 0.14709 0.156412 0.137136 0.480924 11.0091
34.75 0 0.905573 -0.205396 -0.456971 0.00990092 0.0117494 0.00107619 0.14714 0.156485 0.137161 0.481377 11.01
34.75 1 0.906274 0.206889 0.4547 0.00992146 0.0117705 0.0010755 0.147282 0.156616 0.137315 0.480918 11.0008
34.8 0 0.905249 -0.198374 -0.460133 0.00987239 0.0117799 0.00104652 0.147147 0.156474 0.137188 0.480958 10.9963
34.8 1 0.906122 0.199939 0.457807 0.00990857 0.0117926 0.00104726 0.147313 0.156584 0.137419 0.479379 10.9913
34.85 0 0.905778 -0.191314 -0.463065 0.00986048 0.0118406 0.00102534 0.147313 0.15669 0.137297 0.481888 10.989
34.85 1 0.906102 0.192868 0.460876 0.00988195 0.0118432 0.00103588 0.147394 0.156773 0.137377 0.481813 10.9762
34.9 0 0.905869 -0.184222 -0.465981 0.0098395 0.0118848 0.000985931 0.147392 0.156733 0.137416 0.480942 10.9779
34.9 1 0.905416 0.1858 0.463735 0.00983848 0.0118732 0.00100669 0.147349 0.156761 0.137292 0.482664 10.9671
34.95 0 0.905479 -0.177077 -0.468741 0.00980495 0.0119218 0.000958998 0.1474 0.15679 0.137369 0.482073 10.9636
34.95 1 0.905757 0.17865 0.466518 0.00980695 0.0119433 0.000960573 0.14748 0.156919 0.137394 0.48308 10.9554
35 0 0.905156 -0.169947 -0.471439 0.00978577 0.011946 0.000943013 0.147417 0.156842 0.137347 0.482859 10.9548
35 1 0.905684 0.171463 0.469264 0.00979741 0.0119654 0.000927858 0.147522 0.156897 0.13751 0.481514 10.9436
35.05 0 0.905078 -0.162687 -0.474 0.00975536 0.0119942 0.000903633 0.147477 0.156929 0.137376 0.483394 10.9439
35.05 1 0.905301 0.164237 0.471736 0.00977833 0.0119842 0.000904939 0.147521 0.156894 0.137511 0.481485 10.9363
35.1 0 0.905247 -0.155465 -0.476428 0.00973738 0.0120398 0.000864755 0.147571 0.157025 0.137468 0.483301 10.9314
35.1 1 0.905401 0.157021 0.474274 0.00975447 0.0120336 0.00086351 0.147608 0.156996 0.137581 0.481701 10.9254
35.15 0 0.905098 -0.148188 -0.4787 0.00973724 0.0120503 0.000847362 0.147606 0.157019 0.13755 0.482294 10.9226
35.15 1 0.905444 0.149609 0.476556 0.00973898 0.0120748 0.000844245 0.147695 0.157149 0.137592 0.483127 10.914
35.2 0 0.905204 -0.14082 -0.481009 0.00971166 0.0121 0.000789884 0.147688 0.157084 0.137652 0.481767 10.9148
35.2 1 0.904932 0.142307 0.478803 0.00971971 0.0120847 0.000806228 0.147663 0.157056 0.13763 0.481749 10.906
35.25 0 0.905248 -0.133431 -0.483095 0.00969923 0.0121357 0.000761164 0.147766 0.157187 0.137702 0.482236 10.902
35.25 1 0.905341 0.13491 0.480939 0.00970755 0.0121392 0.000771372 0.147806 0.157246 0.137721 0.482625 10.899
35.3 0 0.904854 -0.126042 -0.485079 0.00968366 0.0121504 0.00073032 0.147764 0.157165 0.137722 0.481787 10.8919
35.3 1 0.905386 0.127566 0.482968 0.00968766 0.0121821 0.000728745 0.147884 0.157349 0.137771 0.483086 10.8867
35.35 0 0.90532 -0.118566 -0.486964 0.00966548 0.0122187 0.000701268 0.147933 0.157472 0.137736 0.484719 10.8842
35.35 1 0.905057 0.120076 0.484781 0.00967482 0.0121954 0.000687287 0.147886 0.157294 0.137838 0.481752 10.877
35.4 0 0.904812 -0.111091 -0.488841 0.00964217 0.0122344 0.000654047 0.147907 0.157417 0.137742 0.484092 10.8766
35.4 1 0.905278 0.112633 0.486566 0.00965387 0.0122535 0.000657408 0.148011 0.157545 0.137819 0.484501 10.8696
35.45 0 0.904369 -0.103568 -0.490464 0.00963597 0.012233 0.000614887 0.147882 0.157297 0.137824 0.481946 10.8647
35.45 1 0.905013 0.105196 0.488324 0.00963456 0.0122782 0.000608358 0.14803 0.157553 0.13785 0.484228 10.8642
35.5 0 0.904163 -0.0961001 -0.49195 0.00962013 0.012259 0.000574862 0.147916 0.157345 0.137843 0.482214 10.8548
35.5 1 0.90463 0.0976852 0.489814 0.00961807 0.0122952 0.000572661 0.148031 0.15756 0.137846 0.48434 10.8525
35.55 0 0.904627 -0.0885573 -0.493402 0.00961182 0.0123158 0.000541931 0.14808 0.157609 0.137893 0.484295 10.8462
35.55 1 0.904546 0.0901948 0.491256 0.00961561 0.0123114 0.000539395 0.148078 0.157578 0.137925 0.483608 10.8409
35.6 0 0.904427 -0.0810487 -0.494818 0.00959114 0.0123479 0.000496807 0.148118 0.157701 0.137872 0.485451 10.8391
35.6 1 0.904401 0.0826828 0.492597 0.00959333 0.0123491 0.00048721 0.14813 0.157688 0.137911 0.484875 10.8307
35.65 0 0.904655 -0.0734214 -0.495947 0.00959429 0.0123759 0.000457042 0.148223 0.157791 0.137994 0.484969 10.8323
35.65 1 0.904511 0.0751237 0.49385 0.00958257 0.0123878 0.000451353 0.148224 0.157852 0.137926 0.486349 10.8219
35.7 0 0.904387 -0.0658458 -0.496923 0.00957938 0.0123993 0.000421759 0.148252 0.157867 0.137968 0.486008 10.8222
35.7 1 0.904434 0.0674761 0.494851 0.00957601 0.0124109 0.000410604 0.14828 0.157919 0.137969 0.486515 10.8136
35.75 0 0.903998 -0.058238 -0.497953 0.00957023 0.0124068 0.000370582 0.148246 0.157825 0.138004 0.485181 10.8119
35.75 1 0.904048 0.0598978 0.495809 0.00956077 0.012427 0.000366073 0.148283 0.157943 0.137947 0.487005 10.8061
35.8 0 0.903796 -0.0506418 -0.498768 0.00956529 0.0124203 0.000325198 0.148276 0.157841 0.138049 0.484836 10.8026
35.8 1 0.90403 0.0522631 0.496714 0.00956014 0.0124461 0.000324078 0.148345 0.158 0.138016 0.486792 10.7957
35.85 0 0.903772 -0.0429839 -0.499489 0.00955536 0.0124522 0.000290526 0.148349 0.157994 0.138033 0.486542 10.7934
35.85 1 0.904131 0.0445822 0.497343 0.00956214 0.0124694 0.000281165 0.14843 0.15809 0.138096 0.486783 10.7857
35.9 0 0.903874 -0.0353537 -0.500056 0.00955283 0.0124813 0.000240913 0.148439 0.15812 0.138081 0.487248 10.784
35.9 1 0.903805 0.0369491 0.497977 0.00955466 0.0124803 0.000235239 0.148442 0.158108 0.1381 0.486902 10.7755
35.95 0 0.903793 -0.0277224 -0.500599 0.00955637 0.0124919 0.000192374 0.148487 0.158142 0.138158 0.486587 10.7746
35.95 1 0.903664 0.0293135 0.498437 0.00955438 0.0124931 0.000194253 0.148484 0.158151 0.138142 0.486858 10.7657
36 0 0.90347 -0.0201319 -0.500928 0.00954939 0.0125032 0.000144849 0.148501 0.158179 0.138147 0.487074 10.7655
36 1 0.903826 0.021652 0.498926 0.00955332 0.012525 0.000146083 0.148588 0.158317 0.138175 0.488128 10.7563
36.05 0 0.903636 -0.0124693 -0.501232 0.00955849 0.0125217 9.93686e-05 0.148594 0.158272 0.13824 0.486946 10.7565
36.05 1 0.903441 0.0139871 0.499243 0.00955058 0.0125271 0.000111038 0.148586 0.158312 0.138177 0.488048 10.7472
36.1 0 0.90362 -0.00473184 -0.501348 0.00956416 0.0125349 5.52603e-05 0.148658 0.158341 0.138298 0.486974 10.7477
36.1 1 0.903605 0.00630731 0.499362 0.00955749 0.0125498 6.77575e-05 0.148685 0.158438 0.138246 0.488516 10.7382
36.15 0 0.90348 0.00294412 -0.501397 0.00957045 0.012541 1.26282e-05 0.148699 0.158373 0.13835 0.486696 10.7386
36.15 1 0.903707 -0.00129293 0.499365 0.00956548 0.0125672 1.35509e-05 0.14877 0.158538 0.138314 0.488732 10.7293
36.2 0 0.903399 0.0106206 -0.501299 0.00956989 0.01256 -2.17257e-05 0.148761 0.158494 0.138345 0.487945 10.7296
36.2 1 0.90369 -0.00894281 0.499272 0.00957145 0.0125811 -2.51149e-05 0.148837 0.158627 0.138356 0.489132 10.7204
36.25 0 0.903255 0.0182494 -0.501074 0.00956979 0.0125752 -7.38382e-05 0.148812 0.1586 0.138333 0.489131 10.7203
36.25 1 0.903364 -0.0166456 0.499054 0.00957223 0.0125833 -6.79161e-05 0.148848 0.15865 0.138352 0.489395 10.7119
36.3 0 0.903358 0.0258549 -0.500736 0.00958481 0.0125846 -0.000120549 0.148894 0.158678 0.138419 0.488924 10.7111
36.3 1 0.903101 -0.0243295 0.498663 0.00957825 0.0125835 -0.000111166 0.148868 0.158667 0.138377 0.489286 10.7034
36.35 0 0.903341 0.033566 -0.500245 0.00959483 0.0125947 -0.000168857 0.148961 0.158771 0.138458 0.489395 10.7021
36.35 1 0.902898 -0.0319997 0.498227 0.00958951 0.0125808 -0.000162489 0.148897 0.158679 0.138425 0.488872 10.6952
36.4 0 0.903019 0.0412426 -0.499684 0.00960799 0.0125832 -0.000221509 0.148967 0.158743 0.138503 0.488612 10.6933
36.4 1 0.902453 -0.0396548 0.49767 0.00959838 0.0125667 -0.000213327 0.14888 0.158632 0.138442 0.488206 10.6873
36.45 0 0.903001 0.048894 -0.499047 0.0096219 0.0125888 -0.000269099 0.149033 0.158827 0.138547 0.488943 10.6847
36.45 1 0.902805 -0.0472616 0.496948 0.00961718 0.0125883 -0.000267759 0.149015 0.158822 0.138515 0.489255 10.68
36.5 0 0.902985 0.05653 -0.498227 0.00963215 0.0125998 -0.00032019 0.149104 0.158959 0.13855 0.490207 10.6766
36.5 1 0.902546 -0.0548941 0.496283 0.00962767 0.0125833 -0.000302925 0.149033 0.158833 0.138542 0.489063 10.673
36.55 0 0.902605 0.0640869 -0.497189 0.00965036 0.0125786 -0.000354523 0.149094 0.158877 0.138622 0.488592 10.6692
36.55 1 0.902344 -0.0625312 0.495406 0.00963807 0.0125835 -0.000348007 0.149069 0.158897 0.138546 0.489637 10.6634
36.6 0 0.902406 0.071717 -0.496261 0.00966338 0.0125751 -0.000396992 0.149126 0.158923 0.138638 0.488865 10.6626
36.6 1 0.902324 -0.0700837 0.494403 0.00965512 0.0125855 -0.000395974 0.149133 0.158984 0.138582 0.490087 10.6533
36.65 0 0.902386 0.0793071 -0.495142 0.00968011 0.0125793 -0.000451766 0.149196 0.159047 0.138646 0.489991 10.6523
36.65 1 0.902242 -0.077706 0.49321 0.00966487 0.0125958 -0.000446319 0.1492 0.159137 0.138553 0.4919 10.6438
36.7 0 0.902183 0.0869402 -0.493868 0.00970362 0.0125637 -0.000500501 0.149222 0.159052 0.138698 0.489455 10.6416
36.7 1 0.902103 -0.0853203 0.491914 0.00968255 0.012591 -0.000491949 0.149243 0.159198 0.138576 0.492235 10.6352
36.75 0 0.902287 0.0944203 -0.492433 0.00971677 0.0125799 -0.000536944 0.149321 0.159231 0.138704 0.491134 10.632
