[1]t	 [2]j	 [3]Gamma	 [4]mu_x	 [5]mu_y	 [6]M20	 [7]M02	 [8]M11	 [9]a	 [10]b	 [11]c	 [12]e	 [13]maxvor 
26.9 1 0.829504 0.500537 0.0845865 0.0144376 0.0202713 8.93914e-05 0.186303 0.201359 0.169919 0.536558 5.92031
26.95 0 -0.829251 -0.500428 0.0850634 0.0144533 0.0202869 -8.7752e-05 0.186387 0.201436 0.170011 0.536347 -5.9113
26.95 1 0.829105 0.500559 0.0847729 0.0144508 0.0202793 8.51964e-05 0.18636 0.201398 0.169997 0.536206 5.91136
27 0 -0.828913 -0.500437 0.0853255 0.0144597 0.0203102 -9.3191e-05 0.186467 0.201552 0.170048 0.536827 -5.90239
27 1 0.82895 0.50055 0.0850794 0.0144597 0.0203148 9.37741e-05 0.186479 0.201575 0.170048 0.536978 5.90242
27.05 0 -0.828698 -0.500475 0.0855661 0.0144695 0.0203393 -9.60344e-05 0.186571 0.201697 0.170105 0.537332 -5.89352
27.05 1 0.828552 0.500532 0.0852929 0.0144707 0.020326 9.15864e-05 0.186539 0.20163 0.170113 0.536834 5.89352
27.1 0 -0.828666 -0.500473 0.0858298 0.0144958 0.0203614 -9.32227e-05 0.186701 0.201806 0.170261 0.536841 -5.88468
27.1 1 0.828398 0.500595 0.085592 0.0144863 0.0203523 0.000105533 0.186651 0.201763 0.170202 0.53701 5.88469
27.15 0 -0.828574 -0.500477 0.0861186 0.0145092 0.0203968 -9.0535e-05 0.186831 0.201981 0.170339 0.537376 -5.87588
27.15 1 0.828184 0.500577 0.0858318 0.0145012 0.0203748 9.79147e-05 0.186751 0.201873 0.170291 0.537044 5.87587
27.2 0 -0.828299 -0.50048 0.086388 0.0145221 0.020416 -9.41767e-05 0.186918 0.202077 0.170415 0.537416 -5.86712
27.2 1 0.828275 0.500562 0.0861723 0.0145178 0.0204212 9.66744e-05 0.18692 0.202103 0.170389 0.53779 5.86709
27.25 0 -0.828025 -0.500514 0.0866171 0.0145325 0.020439 -9.93336e-05 0.187007 0.202191 0.170475 0.537698 -5.8584
27.25 1 0.82794 0.500606 0.086362 0.0145319 0.0204335 0.000100758 0.186991 0.202165 0.170471 0.537553 5.85836
27.3 0 -0.827873 -0.500595 0.0869007 0.0145459 0.0204683 -0.000103953 0.187121 0.202337 0.170552 0.538051 -5.84974
27.3 1 0.827848 0.500645 0.0866861 0.0145485 0.0204635 0.000111834 0.187115 0.202315 0.170566 0.537798 5.84969
27.35 0 -0.82766 -0.50051 0.0871525 0.0145695 0.0204777 -9.29661e-05 0.187209 0.202382 0.170693 0.53725 -5.84107
27.35 1 0.827453 0.500639 0.0868813 0.0145555 0.0204806 0.00010863 0.18718 0.202399 0.170608 0.538024 5.84101
27.4 0 -0.827509 -0.500558 0.0874773 0.0145781 0.0205136 -9.72839e-05 0.187328 0.20256 0.170743 0.538029 -5.83249
27.4 1 0.827118 0.500634 0.0871242 0.0145624 0.0205031 0.00010009 0.187258 0.202508 0.17065 0.538415 5.83239
27.45 0 -0.827297 -0.50053 0.0877637 0.0145852 0.0205466 -0.000100264 0.187435 0.202723 0.170784 0.538777 -5.82392
27.45 1 0.82715 0.500603 0.0874703 0.0145837 0.0205374 9.84536e-05 0.187406 0.202677 0.170775 0.538546 5.82382
27.5 0 -0.827147 -0.500538 0.0880996 0.0145891 0.0205895 -9.40028e-05 0.187559 0.202933 0.170807 0.539957 -5.81542
27.5 1 0.826939 0.500641 0.0877859 0.0145885 0.020573 0.000103834 0.187514 0.202853 0.170802 0.539482 5.8153
27.55 0 -0.826998 -0.500513 0.0883576 0.0146044 0.0206161 -8.94324e-05 0.187671 0.203064 0.170898 0.540106 -5.80692
27.55 1 0.826912 0.50061 0.0880955 0.0146007 0.0206153 9.66556e-05 0.187659 0.203061 0.170875 0.54026 5.80681
27.6 0 -0.826727 -0.500503 0.0886386 0.0146151 0.0206384 -8.42432e-05 0.187759 0.203173 0.170961 0.540321 -5.79848
27.6 1 0.826518 0.50057 0.0883528 0.0146104 0.0206279 9.11449e-05 0.187719 0.203122 0.170933 0.540214 5.79833
27.65 0 -0.826518 -0.500568 0.0889673 0.0146242 0.0206682 -9.35417e-05 0.187863 0.203321 0.171013 0.54088 -5.79012
27.65 1 0.826553 0.500607 0.0886578 0.0146287 0.0206667 9.07968e-05 0.187871 0.203313 0.17104 0.540625 5.78993
27.7 0 -0.826126 -0.500595 0.0891507 0.0146348 0.0206799 -9.54279e-05 0.187922 0.203378 0.171075 0.540778 -5.7817
27.7 1 0.826283 0.500661 0.0889282 0.0146421 0.0206849 9.6778e-05 0.187955 0.203404 0.171117 0.540616 5.78156
27.75 0 -0.825855 -0.500613 0.0893718 0.0146452 0.0207029 -9.21851e-05 0.188011 0.203491 0.171136 0.541034 -5.77334
27.75 1 0.825708 0.500671 0.0891447 0.0146457 0.0206903 9.63837e-05 0.187979 0.20343 0.171138 0.540624 5.77319
27.8 0 -0.825524 -0.50061 0.0895982 0.0146498 0.0207288 -8.89823e-05 0.188092 0.203618 0.171164 0.541638 -5.76502
27.8 1 0.825377 0.500667 0.0893691 0.0146511 0.0207148 9.39572e-05 0.188058 0.20355 0.171171 0.541147 5.76484
27.85 0 -0.825009 -0.500623 0.0898155 0.0146573 0.0207331 -8.18676e-05 0.188123 0.203638 0.171209 0.541425 -5.75681
27.85 1 0.825045 0.500663 0.0895962 0.0146557 0.0207407 9.07579e-05 0.188139 0.203676 0.171198 0.541753 5.75656
27.9 0 -0.824738 -0.500621 0.0901844 0.0146632 0.0207628 -9.20652e-05 0.188218 0.203785 0.171241 0.542117 -5.7481
27.9 1 0.824531 0.500688 0.0897811 0.0146573 0.0207541 8.8981e-05 0.188179 0.203742 0.171208 0.542098 5.74837
27.95 0 -0.824346 -0.500674 0.0904042 0.0146682 0.0207822 -9.56222e-05 0.188283 0.203881 0.17127 0.542507 -5.73955
27.95 1 0.824444 0.500737 0.0901861 0.0146698 0.0207896 9.33076e-05 0.188307 0.203917 0.17128 0.542663 5.73971
28 0 -0.82426 -0.500692 0.090779 0.0146843 0.0208134 -9.24307e-05 0.188408 0.204033 0.171365 0.542765 -5.73095
28 1 0.824174 0.500782 0.0904614 0.0146828 0.0208086 0.000101074 0.188392 0.204011 0.171354 0.542701 5.73115
28.05 0 -0.823991 -0.500717 0.0910721 0.0146987 0.0208303 -8.17035e-05 0.188492 0.204115 0.171451 0.54263 -5.72245
28.05 1 0.823966 0.500755 0.0907387 0.0146954 0.0208344 9.67766e-05 0.188493 0.204137 0.171428 0.542938 5.72261
28.1 0 -0.823785 -0.50075 0.0914206 0.0147126 0.0208535 -8.73003e-05 0.18859 0.204229 0.17153 0.542755 -5.71398
28.1 1 0.823758 0.500771 0.0910684 0.0147121 0.0208534 9.6153e-05 0.188588 0.20423 0.171526 0.542794 5.71411
28.15 0 -0.823395 -0.500767 0.0916462 0.0147228 0.0208649 -8.48231e-05 0.188647 0.204284 0.17159 0.542653 -5.70558
28.15 1 0.823369 0.500801 0.0913989 0.0147174 0.0208719 8.76897e-05 0.188651 0.204319 0.171559 0.543112 5.70567
28.2 0 -0.82331 -0.500795 0.0919855 0.0147365 0.0208988 -8.4454e-05 0.188773 0.20445 0.17167 0.543102 -5.69719
28.2 1 0.822918 0.500851 0.0916509 0.0147284 0.020877 9.17233e-05 0.188694 0.204345 0.171622 0.542798 5.6973
28.25 0 -0.822921 -0.500751 0.0922466 0.0147495 0.0209066 -7.5237e-05 0.188828 0.204487 0.171748 0.54275 -5.68884
28.25 1 0.822895 0.500831 0.0919667 0.0147421 0.0209165 8.91117e-05 0.188835 0.204537 0.171702 0.54341 5.68892
28.3 0 -0.82241 -0.50075 0.0926062 0.0147586 0.0209086 -7.98939e-05 0.188857 0.204497 0.171799 0.542422 -5.68053
28.3 1 0.822506 0.500813 0.0922042 0.0147528 0.0209275 7.92292e-05 0.188892 0.20459 0.171766 0.543262 5.68061
28.35 0 -0.822205 -0.50076 0.0929165 0.0147661 0.0209413 -8.08592e-05 0.188964 0.204657 0.171843 0.543107 -5.67226
28.35 1 0.8223 0.500838 0.0925325 0.0147647 0.0209531 8.33361e-05 0.188992 0.204716 0.171835 0.543542 5.67233
28.4 0 -0.822245 -0.50077 0.0932622 0.0147783 0.0209887 -8.23519e-05 0.189122 0.204889 0.171914 0.544039 -5.66404
28.4 1 0.821912 0.500837 0.0929361 0.0147749 0.0209646 8.70951e-05 0.189049 0.204772 0.171894 0.543454 5.66407
28.45 0 -0.822042 -0.500745 0.0935653 0.0147867 0.0210196 -7.7343e-05 0.189226 0.20504 0.171964 0.544615 -5.65585
28.45 1 0.821831 0.500804 0.0932955 0.0147832 0.0210072 8.23187e-05 0.189184 0.204979 0.171943 0.544396 5.65586
28.5 0 -0.821716 -0.500761 0.0937944 0.0147983 0.0210355 -6.87185e-05 0.189298 0.205116 0.172032 0.544584 -5.64771
28.5 1 0.821689 0.500801 0.0935535 0.0147962 0.0210372 8.13271e-05 0.189297 0.205125 0.172018 0.544747 5.6477
28.55 0 -0.821575 -0.500805 0.0940897 0.0148041 0.021075 -7.90204e-05 0.189418 0.20531 0.172064 0.545558 -5.63962
28.55 1 0.821486 0.500804 0.0938595 0.0148091 0.0210613 7.9904e-05 0.189395 0.205243 0.172094 0.544921 5.63958
28.6 0 -0.821128 -0.500835 0.0943613 0.0148084 0.0210894 -7.77942e-05 0.189467 0.20538 0.17209 0.545809 -5.63156
28.6 1 0.821222 0.500848 0.0941476 0.0148092 0.0210984 8.29471e-05 0.189493 0.205424 0.172094 0.546056 5.63152
28.65 0 -0.820803 -0.500833 0.0945917 0.0148137 0.0211139 -7.5306e-05 0.189546 0.205498 0.172121 0.546319 -5.62352
28.65 1 0.820776 0.500854 0.0943313 0.0148151 0.0211108 8.30559e-05 0.189541 0.205484 0.172128 0.546178 5.62347
28.7 0 -0.820356 -0.500821 0.0948196 0.0148179 0.0211289 -7.6717e-05 0.189597 0.205572 0.172145 0.546593 -5.6155
28.7 1 0.820329 0.500866 0.0946052 0.0148191 0.0211258 7.7147e-05 0.189591 0.205556 0.172152 0.54645 5.61546
28.75 0 -0.820092 -0.500884 0.0950873 0.0148352 0.0211416 -8.31535e-05 0.189676 0.205634 0.172245 0.546244 -5.60756
28.75 1 0.820126 0.500906 0.0948931 0.0148337 0.0211483 8.5825e-05 0.189689 0.205667 0.172236 0.546515 5.6075
28.8 0 -0.819462 -0.500844 0.0954098 0.0148452 0.0211316 -8.4115e-05 0.189675 0.205586 0.172302 0.545509 -5.59962
28.8 1 0.819619 0.500914 0.0951028 0.0148406 0.0211535 8.50179e-05 0.189721 0.205692 0.172275 0.546376 5.59954
28.85 0 -0.81926 -0.500885 0.0957504 0.0148439 0.0211758 -9.2972e-05 0.189789 0.205802 0.172294 0.546922 -5.59176
28.85 1 0.819355 0.500886 0.0954717 0.0148468 0.0211817 8.76702e-05 0.189812 0.20583 0.172311 0.546964 5.59165
28.9 0 -0.819181 -0.500855 0.0960909 0.0148617 0.0212045 -8.30966e-05 0.189911 0.20594 0.172399 0.547002 -5.58392
28.9 1 0.818909 0.500912 0.0957463 0.0148569 0.0211877 9.50818e-05 0.189854 0.20586 0.172369 0.546727 5.58378
28.95 0 -0.818797 -0.500873 0.0964219 0.0148733 0.0212145 -9.35881e-05 0.189968 0.20599 0.172464 0.546824 -5.57613
28.95 1 0.818891 0.500904 0.0960979 0.0148694 0.0212296 8.51194e-05 0.189997 0.206062 0.172443 0.547431 5.57597
29 0 -0.818719 -0.500873 0.0968579 0.0149023 0.0212269 -9.18344e-05 0.190077 0.20605 0.172632 0.545948 -5.56842
29 1 0.81869 0.500961 0.0964633 0.0148945 0.0212374 9.76008e-05 0.190084 0.206101 0.172586 0.546613 5.56824
29.05 0 -0.818275 -0.500881 0.0970806 0.0149086 0.0212385 -9.90444e-05 0.190124 0.206107 0.172667 0.546045 -5.56065
29.05 1 0.818552 0.500922 0.0967803 0.0149111 0.0212616 9.17555e-05 0.190191 0.206218 0.172684 0.546615 5.56048
29.1 0 -0.818015 -0.500875 0.0973834 0.0149201 0.0212594 -9.33838e-05 0.190209 0.206207 0.172735 0.546167 -5.55296
29.1 1 0.817925 0.500937 0.0970794 0.0149201 0.0212524 9.62978e-05 0.19019 0.206174 0.172734 0.545962 5.55278
29.15 0 -0.817816 -0.500868 0.0976482 0.0149309 0.0212865 -9.14351e-05 0.190309 0.206339 0.172798 0.546515 -5.54527
29.15 1 0.817726 0.500929 0.0974376 0.0149286 0.0212828 9.71738e-05 0.190293 0.206321 0.172784 0.546515 5.54513
29.2 0 -0.817434 -0.50089 0.0978518 0.0149388 0.0213011 -9.51553e-05 0.190368 0.20641 0.172843 0.546624 -5.53741
29.2 1 0.817405 0.5009 0.0976897 0.0149381 0.0213009 9.69466e-05 0.190366 0.206409 0.172839 0.546653 5.53749
29.25 0 -0.817418 -0.500889 0.0981922 0.0149465 0.0213498 -9.31033e-05 0.190516 0.206645 0.172888 0.547751 -5.52935
29.25 1 0.817084 0.500909 0.0979276 0.0149419 0.0213271 9.79744e-05 0.190444 0.206536 0.17286 0.54728 5.52955
29.3 0 -0.817342 -0.500893 0.0985201 0.0149515 0.0213968 -9.20875e-05 0.190652 0.206873 0.172917 0.548939 -5.52137
29.3 1 0.817069 0.500915 0.0982649 0.0149512 0.0213732 9.83972e-05 0.19059 0.20676 0.172914 0.548262 5.52151
29.35 0 -0.817084 -0.500868 0.0988493 0.0149566 0.0214264 -9.00095e-05 0.190743 0.207015 0.172947 0.549595 -5.51343
29.35 1 0.816993 0.500907 0.0985962 0.0149554 0.0214217 9.43746e-05 0.190728 0.206993 0.172939 0.549516 5.51355
29.4 0 -0.816765 -0.500844 0.0991619 0.0149693 0.0214403 -8.92208e-05 0.190813 0.207082 0.173021 0.549463 -5.50555
29.4 1 0.816796 0.500849 0.098896 0.0149633 0.0214533 9.03212e-05 0.190831 0.207145 0.172986 0.550109 5.50564
29.45 0 -0.816507 -0.500895 0.0995051 0.0149775 0.0214651 -9.7981e-05 0.1909 0.207203 0.173067 0.54987 -5.49772
29.45 1 0.816294 0.500853 0.0991913 0.0149743 0.0214523 9.10403e-05 0.190858 0.207141 0.173049 0.549615 5.4978
29.5 0 -0.816189 -0.500943 0.0997676 0.0149871 0.0214826 -9.81006e-05 0.19097 0.207287 0.173122 0.549978 -5.48996
29.5 1 0.81622 0.500931 0.0995872 0.014987 0.0214876 0.000103196 0.190983 0.207313 0.17312 0.550145 5.48998
29.55 0 -0.81581 -0.500958 0.10005 0.0150002 0.0214904 -0.000106856 0.191025 0.207327 0.173196 0.549677 -5.48221
29.55 1 0.815841 0.500955 0.0997889 0.0149963 0.0215001 0.000106369 0.19104 0.207373 0.173174 0.550126 5.48226
29.6 0 -0.81537 -0.500982 0.100333 0.0150029 0.0215065 -0.000100089 0.191074 0.207403 0.173213 0.550021 -5.4745
29.6 1 0.815462 0.500971 0.100084 0.0150037 0.0215155 0.000106816 0.1911 0.207447 0.173216 0.550268 5.47453
29.65 0 -0.815052 -0.501006 0.100555 0.0150122 0.0215247 -0.000100934 0.191146 0.207491 0.173267 0.550167 -5.46684
29.65 1 0.815022 0.500964 0.100374 0.0150089 0.0215286 0.000104288 0.191148 0.20751 0.173247 0.550427 5.46683
29.7 0 -0.814733 -0.501021 0.100784 0.0150204 0.0215445 -0.000101739 0.19122 0.207587 0.173314 0.550405 -5.4592
29.7 1 0.814582 0.501006 0.10059 0.015017 0.0215368 0.000102623 0.191191 0.20755 0.173294 0.550324 5.4592
29.75 0 -0.814843 -0.501024 0.101181 0.0150424 0.0215835 -0.000106595 0.191379 0.207775 0.17344 0.550633 -5.45157
29.75 1 0.814569 0.501049 0.100928 0.0150274 0.0215815 0.000109268 0.191335 0.207766 0.173353 0.55121 5.45158
29.8 0 -0.814587 -0.500987 0.1015 0.0150478 0.0216129 -9.75285e-05 0.19147 0.207915 0.173473 0.551245 -5.44397
29.8 1 0.814313 0.501002 0.101231 0.0150437 0.0215949 0.000111463 0.191412 0.207831 0.173446 0.550921 5.44397
29.85 0 -0.81427 -0.500998 0.101814 0.0150535 0.021636 -0.000107755 0.191545 0.208028 0.173504 0.551701 -5.43643
29.85 1 0.814179 0.500988 0.101562 0.015052 0.0216312 0.000101273 0.191529 0.208004 0.173496 0.551613 5.43641
29.9 0 -0.814076 -0.500994 0.102142 0.015062 0.0216667 -0.00010057 0.191647 0.208174 0.173554 0.552224 -5.42893
29.9 1 0.813924 0.500963 0.101894 0.0150609 0.021656 0.000101922 0.191617 0.208123 0.173547 0.551963 5.42888
29.95 0 -0.813821 -0.500978 0.102369 0.0150773 0.0216812 -9.98944e-05 0.191725 0.208244 0.173642 0.552006 -5.42144
29.95 1 0.813791 0.500972 0.102179 0.0150727 0.0216869 0.000106946 0.191728 0.208272 0.173614 0.552379 5.42139
30 0 -0.813749 -0.500995 0.102672 0.0150919 0.0217143 -9.91006e-05 0.19185 0.208403 0.173727 0.552353 -5.414
30 1 0.813353 0.500967 0.10241 0.015082 0.0216932 0.000101388 0.191769 0.208302 0.173669 0.552163 5.41393
30.05 0 -0.813372 -0.501025 0.102973 0.0151008 0.0217266 -9.58559e-05 0.191905 0.208461 0.173778 0.552333 -5.40661
30.05 1 0.813404 0.500972 0.102757 0.0150978 0.0217361 9.85619e-05 0.191922 0.208507 0.17376 0.552739 5.40652
30.1 0 -0.812934 -0.501038 0.103202 0.0151086 0.0217355 -0.000102831 0.191948 0.208505 0.173822 0.552278 -5.39922
30.1 1 0.812966 0.501005 0.10299 0.0151046 0.0217457 9.87978e-05 0.191964 0.208553 0.1738 0.552731 5.39914
30.15 0 -0.812924 -0.501032 0.103556 0.015114 0.0217876 -0.000100613 0.192098 0.208754 0.173853 0.553554 -5.39189
30.15 1 0.812711 0.501005 0.103336 0.0151136 0.0217697 0.000101771 0.19205 0.208669 0.173851 0.553059 5.3918
30.2 0 -0.812732 -0.501044 0.103916 0.015118 0.0218249 -9.85554e-05 0.192205 0.208932 0.173877 0.554453 -5.38461
30.2 1 0.81258 0.501033 0.103636 0.0151218 0.0218064 0.000104595 0.192167 0.208845 0.173897 0.553779 5.38449
30.25 0 -0.81254 -0.501034 0.104292 0.0151268 0.0218556 -0.000100502 0.192308 0.209079 0.173927 0.55497 -5.37737
30.25 1 0.812449 0.501009 0.103992 0.0151234 0.0218532 0.000104148 0.192293 0.209068 0.173907 0.555048 5.37722
30.3 0 -0.812105 -0.501067 0.104599 0.0151349 0.0218639 -9.34916e-05 0.192351 0.209118 0.173974 0.554862 -5.37015
30.3 1 0.812196 0.500992 0.104383 0.0151325 0.0218775 9.7048e-05 0.19238 0.209184 0.173961 0.555352 5.37001
30.35 0 -0.812097 -0.501145 0.104939 0.0151454 0.0219077 -0.000110211 0.192492 0.20933 0.174032 0.555707 -5.36301
30.35 1 0.811883 0.501053 0.104695 0.0151457 0.0218896 0.000104608 0.192445 0.209242 0.174035 0.555169 5.36283
30.4 0 -0.81154 -0.501162 0.105233 0.0151507 0.0219083 -0.000105711 0.192507 0.209332 0.174064 0.555494 -5.35585
30.4 1 0.811693 0.501114 0.105015 0.0151492 0.0219268 0.000110337 0.192551 0.209421 0.174054 0.556094 5.35569
30.45 0 -0.811044 -0.501166 0.105526 0.0151487 0.0219251 -9.9461e-05 0.192546 0.209411 0.174053 0.556042 -5.34874
30.45 1 0.811136 0.501095 0.105244 0.0151513 0.0219323 0.0001145 0.192571 0.209448 0.174065 0.556174 5.3485
30.5 0 -0.810793 -0.501183 0.105783 0.0151566 0.021951 -9.90855e-05 0.192633 0.209535 0.174098 0.556453 -5.34124
30.5 1 0.81064 0.501117 0.105561 0.0151563 0.0219384 0.000104371 0.1926 0.209476 0.174096 0.556117 5.3414
30.55 0 -0.810419 -0.50121 0.106082 0.015178 0.0219442 -9.48593e-05 0.192671 0.209502 0.174222 0.555371 -5.3338
30.55 1 0.81045 0.501108 0.105847 0.0151704 0.0219603 9.70912e-05 0.192693 0.209579 0.174178 0.556146 5.33389
30.6 0 -0.810168 -0.501171 0.106504 0.015194 0.0219585 -9.76467e-05 0.19275 0.209571 0.174313 0.55513 -5.32633
30.6 1 0.810015 0.501138 0.106186 0.0151908 0.0219507 0.000106444 0.192721 0.209534 0.174293 0.555057 5.32646
30.65 0 -0.809734 -0.50119 0.106818 0.0151934 0.0219785 -9.44171e-05 0.1928 0.209665 0.174311 0.555712 -5.31897
30.65 1 0.809825 0.501122 0.106601 0.0152003 0.0219792 9.66984e-05 0.19282 0.209669 0.17435 0.555454 5.31902
30.7 0 -0.809484 -0.501199 0.107176 0.0151996 0.0220062 -8.55258e-05 0.192888 0.209797 0.174347 0.556228 -5.31163
30.7 1 0.809514 0.5011 0.106926 0.0152032 0.0220065 9.00805e-05 0.192898 0.209798 0.174367 0.556095 5.31167
30.75 0 -0.809296 -0.501182 0.107495 0.0152088 0.0220361 -8.59336e-05 0.192989 0.209939 0.1744 0.556693 -5.30433
30.75 1 0.809203 0.501174 0.107295 0.0152076 0.0220301 9.07868e-05 0.192971 0.209911 0.174393 0.55658 5.30437
30.8 0 -0.809047 -0.501213 0.107808 0.0152168 0.0220613 -9.24321e-05 0.193075 0.21006 0.174445 0.557086 -5.29708
30.8 1 0.808954 0.501143 0.107598 0.0152143 0.022058 8.84085e-05 0.19306 0.210044 0.174431 0.557089 5.2971
30.85 0 -0.808675 -0.501203 0.108019 0.0152254 0.0220742 -8.91229e-05 0.193131 0.210121 0.174495 0.557094 -5.28988
30.85 1 0.808644 0.501148 0.10788 0.0152248 0.0220737 9.01623e-05 0.193128 0.210118 0.174491 0.557102 5.28988
30.9 0 -0.808732 -0.501233 0.108459 0.0152452 0.0221112 -9.73322e-05 0.193278 0.210298 0.174607 0.557339 -5.28268
30.9 1 0.808456 0.501132 0.108163 0.0152341 0.0221031 8.48681e-05 0.193228 0.210258 0.174545 0.557542 5.28268
30.95 0 -0.808117 -0.501243 0.108723 0.015249 0.0221082 -9.80155e-05 0.19328 0.210284 0.174629 0.557105 -5.27554
30.95 1 0.808269 0.501181 0.108519 0.0152501 0.0221223 9.85912e-05 0.19332 0.210351 0.174635 0.557453 5.27553
31 0 -0.807869 -0.501267 0.10907 0.0152599 0.0221289 -9.45716e-05 0.193362 0.210381 0.174692 0.557233 -5.26843
31 1 0.807776 0.501155 0.108779 0.0152597 0.0221225 9.98562e-05 0.193345 0.210352 0.17469 0.557072 5.2684
31.05 0 -0.80756 -0.501273 0.109418 0.0152654 0.0221522 -9.59631e-05 0.193436 0.210492 0.174723 0.557663 -5.26135
31.05 1 0.80765 0.501202 0.109181 0.0152647 0.0221636 9.93057e-05 0.193464 0.210547 0.174719 0.558015 5.26132
31.1 0 -0.807557 -0.50131 0.109845 0.0152792 0.0221927 -0.000103882 0.193577 0.210686 0.174801 0.558247 -5.25432
31.1 1 0.807281 0.501185 0.109596 0.0152679 0.0221846 9.62722e-05 0.193527 0.210646 0.174738 0.558462 5.25425
31.15 0 -0.807251 -0.50129 0.110269 0.0152919 0.0222058 -9.73614e-05 0.193643 0.210747 0.174874 0.558087 -5.24732
31.15 1 0.807279 0.501192 0.110001 0.0152888 0.0222145 0.000101593 0.193658 0.210789 0.174856 0.558462 5.24724
31.2 0 -0.807005 -0.501288 0.110523 0.0153009 0.022229 -9.9739e-05 0.193726 0.210858 0.174925 0.558373 -5.24034
31.2 1 0.806911 0.5012 0.110313 0.0153008 0.0222224 9.9457e-05 0.193709 0.210826 0.174925 0.558191 5.24026
31.25 0 -0.806699 -0.501314 0.110897 0.0153056 0.022253 -0.00011335 0.1938 0.210973 0.17495 0.558875 -5.23342
31.25 1 0.806605 0.501217 0.1107 0.0153019 0.0222515 0.000115278 0.193787 0.210966 0.174928 0.558986 5.23333
31.3 0 -0.806332 -0.501311 0.111121 0.0153113 0.0222702 -0.000110154 0.19386 0.211054 0.174983 0.559113 -5.22649
31.3 1 0.806299 0.501226 0.110972 0.0153149 0.022263 0.000112681 0.19385 0.211021 0.175003 0.558775 5.22641
31.35 0 -0.805964 -0.501334 0.111404 0.0153114 0.0222953 -0.000100857 0.193924 0.211172 0.174985 0.559782 -5.21961
31.35 1 0.805993 0.501223 0.111222 0.0153195 0.0222875 0.000110183 0.193925 0.211136 0.17503 0.55926 5.21951
31.4 0 -0.805719 -0.501373 0.111662 0.0153213 0.0223176 -0.000106879 0.194007 0.211278 0.175041 0.56001 -5.21276
31.4 1 0.805687 0.501219 0.111475 0.0153232 0.0223135 0.000106889 0.194002 0.211259 0.175052 0.559822 5.21263
31.45 0 -0.805229 -0.501323 0.112008 0.0153359 0.02231 -0.000101291 0.194026 0.211242 0.175125 0.559205 -5.20594
31.45 1 0.80538 0.501208 0.11178 0.015343 0.0223155 0.000112503 0.194058 0.211269 0.175164 0.559094 5.2058
31.5 0 -0.805167 -0.501333 0.112351 0.0153413 0.0223561 -0.000103209 0.194158 0.21146 0.175156 0.560258 -5.19917
31.5 1 0.805074 0.501223 0.112117 0.0153441 0.0223454 0.000110217 0.194138 0.21141 0.17517 0.559871 5.19902
31.55 0 -0.804862 -0.501317 0.112692 0.015348 0.0223778 -9.73767e-05 0.194231 0.211561 0.175195 0.560573 -5.19242
31.55 1 0.804768 0.501209 0.112478 0.0153458 0.022374 0.000100682 0.194216 0.211544 0.175182 0.560564 5.19228
31.6 0 -0.804496 -0.501335 0.113044 0.0153525 0.0223961 -0.000106355 0.19429 0.211649 0.175219 0.560913 -5.18573
31.6 1 0.804402 0.501228 0.112883 0.01535 0.0223928 0.000118336 0.194275 0.211636 0.175203 0.56095 5.1856
31.65 0 -0.804435 -0.501371 0.113441 0.0153689 0.0224268 -0.000111907 0.194411 0.211795 0.175312 0.561109 -5.17905
31.65 1 0.80422 0.501236 0.113215 0.0153604 0.0224202 0.000111451 0.194372 0.211764 0.175264 0.561264 5.17892
31.7 0 -0.804009 -0.501393 0.113709 0.0153809 0.0224284 -0.000107898 0.194446 0.211802 0.175381 0.560665 -5.172
31.7 1 0.804038 0.501267 0.113529 0.0153769 0.0224387 0.000110059 0.194462 0.211851 0.175358 0.561108 5.17208
31.75 0 -0.803949 -0.501443 0.114064 0.0153907 0.0224686 -0.00011075 0.194575 0.211992 0.175436 0.561377 -5.165
31.75 1 0.803794 0.501254 0.113829 0.0153908 0.022456 0.000104463 0.194543 0.211932 0.175438 0.561016 5.16504
31.8 0 -0.803768 -0.501486 0.114313 0.0154075 0.0224869 -0.000108943 0.194665 0.212078 0.175533 0.5612 -5.1581
31.8 1 0.803735 0.501301 0.11418 0.0154058 0.0224872 0.000111389 0.194661 0.21208 0.175522 0.561284 5.15808
31.85 0 -0.803403 -0.501494 0.114626 0.0154125 0.0225043 -0.000103662 0.194722 0.21216 0.175562 0.561466 -5.15118
31.85 1 0.803309 0.501286 0.114424 0.0154155 0.0224921 0.000109123 0.194699 0.212103 0.175578 0.561027 5.15117
31.9 0 -0.803404 -0.501531 0.114999 0.015429 0.02254 -0.000103156 0.194856 0.212328 0.175656 0.561779 -5.1443
