t ekin epot bpot nu_top nu_bot nu_vol nu_eps nu_tmp nu_mix 
34.700000 0.0181243795 0.0250619837 -0.0315805838 4.785016 4.2918083 5.55125724 3.31736627 4.21193159 3.59543348 
34.750000 0.0181858853 0.0250103821 -0.0318283311 4.78058974 4.31597316 5.59701876 3.33328455 4.22819334 3.59980064 
34.800000 0.0182488567 0.0249569959 -0.0315369905 4.77641948 4.34052371 5.64261165 3.34969339 4.24510572 3.65770474 
34.850000 0.0183132594 0.0249018497 -0.0318157531 4.7725217 4.36542448 5.68802235 3.36659705 4.26264666 3.66666394 
34.900000 0.0183790593 0.024844968 -0.0314747259 4.76891153 4.3906394 5.73323898 3.38400013 4.28079255 3.73197476 
34.950000 0.0184462204 0.0247863757 -0.0319385603 4.76560357 4.41613004 5.77824389 3.40190869 4.29951827 3.72101119 
35.000000 0.0185147058 0.0247260978 -0.0319458783 4.76261054 4.44185868 5.82301762 3.42032946 4.3187973 3.75639075 
35.050000 0.0185844772 0.0246641598 -0.0318958482 4.75994316 4.46778659 5.86754 3.43927046 4.33860182 3.79979575 
35.100000 0.0186554946 0.0246005873 -0.0318097191 4.75761147 4.49387055 5.91178568 3.45873903 4.35890294 3.83960231 
35.150000 0.0187277165 0.0245354068 -0.0319729129 4.75562398 4.52007258 5.95572499 3.47874335 4.37967066 3.86224879 
35.200000 0.0188010988 0.0244686451 -0.0318690782 4.7539883 4.54634759 5.99932892 3.49929309 4.40087431 3.91331556 
35.250000 0.0188755963 0.0244003298 -0.0321036194 4.75271043 4.57265117 6.04256052 3.52039513 4.42248257 3.93538065 
35.300000 0.0189511608 0.0243304895 -0.0320852096 4.75179512 4.59894184 6.08538125 3.54205712 4.44446376 3.9698642 
35.350000 0.0190277413 0.0242591539 -0.0320709059 4.75124678 4.62517053 6.12774664 3.56428665 4.46678612 4.01180845 
35.400000 0.019105285 0.0241863536 -0.0320609251 4.75106722 4.65129624 6.16960803 3.58708818 4.48941797 4.04999621 
35.450000 0.0191837357 0.024112121 -0.032284792 4.7512597 4.6772682 6.21091641 3.61046727 4.51232813 4.07536108 
35.500000 0.0192630344 0.0240364897 -0.0320809051 4.75182517 4.70304059 6.251612 3.63442518 4.53548606 4.12745423 
35.550000 0.0193431187 0.0239594955 -0.0322358072 4.75276404 4.72856648 6.29163437 3.65896295 4.5588623 4.15932522 
35.600000 0.019423924 0.0238811758 -0.0320696291 4.75407611 4.753799 6.33091959 3.68407825 4.58242852 4.20042474 
35.650000 0.0195053818 0.0238015704 -0.0325622861 4.75576141 4.77869298 6.36939785 3.70976646 4.60615796 4.21612511 
35.700000 0.0195874202 0.0237207215 -0.0321174023 4.75781897 4.80319955 6.40699513 3.73601926 4.63002561 4.28093033 
35.750000 0.019669964 0.0236386737 -0.0323793767 4.76024841 4.82727426 6.44363549 3.76282562 4.6540084 4.30701318 
35.800000 0.0197529351 0.0235554747 -0.03232159 4.76304805 4.85087123 6.47923687 3.79017092 4.67808543 4.34495691 
35.850000 0.0198362514 0.023471175 -0.0325828461 4.76621708 4.87394944 6.51371693 3.81803639 4.70223807 4.37565705 
35.900000 0.0199198284 0.0233858282 -0.0324275542 4.76975537 4.89646598 6.54698808 3.84639841 4.72644998 4.42036915 
35.950000 0.0200035779 0.0232994915 -0.0324682876 4.77366248 4.91838011 6.57896428 3.87523101 4.75070733 4.46110829 
36.000000 0.0200874087 0.0232122254 -0.0324291181 4.77793735 4.93965797 6.60955584 3.90450322 4.77499859 4.50027793 
36.050000 0.020171227 0.0231240943 -0.0324171508 4.78258105 4.96026375 6.63866939 3.93417843 4.79931463 4.54091742 
36.100000 0.0202549362 0.023035166 -0.0322228572 4.78759459 4.980163 6.66621735 3.96421771 4.82364858 4.58677396 
36.150000 0.0203384374 0.0229455124 -0.0320386587 4.79298027 4.99933158 6.69210572 3.9945757 4.84799555 4.63118158 
36.200000 0.0204216298 0.0228552094 -0.0322888588 4.79873986 5.01773941 6.71624813 4.02520601 4.87235258 4.66113511 
36.250000 0.0205044101 0.0227643366 -0.0326667553 4.80487845 5.03536852 6.73855626 4.05605603 4.89671828 4.69376748 
36.300000 0.0205866737 0.0226729778 -0.0324745547 4.81139896 5.05219481 6.75894279 4.08706997 4.92109281 4.73576024 
36.350000 0.0206683148 0.0225812205 -0.0324463136 4.81830785 5.06820677 6.77732881 4.1181893 4.94547723 4.78095185 
36.400000 0.0207492269 0.0224891561 -0.0325094277 4.82561107 5.0833963 6.79363699 4.1493539 4.96987329 4.81353105 
36.450000 0.0208293021 0.02239688 -0.0324820857 4.83331563 5.09775159 6.80779197 4.18049826 4.99428339 4.8570672 
36.500000 0.0209084339 0.022304491 -0.0324082585 4.84142998 5.11127494 6.81972834 4.21155859 5.01870972 4.89926551 
36.550000 0.0209865142 0.0222120914 -0.032489519 4.84996337 5.12396303 6.82938339 4.24246678 5.04315449 4.9403499 
36.600000 0.0210634368 0.0221197868 -0.0322019413 4.85892521 5.13582327 6.83670586 4.27315661 5.06761919 4.98368211 
36.650000 0.0211390963 0.0220276859 -0.0322181826 4.86832752 5.14686498 6.84164512 4.30355919 5.09210442 5.01750966 
36.700000 0.0212133878 0.0219358999 -0.0323898816 4.87818063 5.1570996 6.84416327 4.33360756 5.11660968 5.06145222 
36.750000 0.0212862086 0.0218445428 -0.0324511289 4.88849499 5.16654413 6.84422981 4.36323568 5.14113303 5.10259965 
36.800000 0.0213574586 0.0217537303 -0.0320675764 4.8992817 5.17521986 6.84182162 4.39237735 5.1656708 5.14664421 
36.850000 0.0214270391 0.0216635804 -0.0325149325 4.91055322 5.18314671 6.83692552 4.42097133 5.1902174 5.18623042 
36.900000 0.0214948554 0.0215742118 -0.0323854103 4.92231994 5.19035399 6.8295347 4.44895332 5.21476511 5.22416288 
36.950000 0.021560815 0.0214857449 -0.0325834156 4.93459217 5.19686937 6.81965755 4.47626822 5.2393038 5.27401665 
37.000000 0.0216248292 0.0213983002 -0.0323030397 4.94737928 5.20272275 6.80730579 4.50285957 5.26382095 5.3135849 
37.050000 0.0216868127 0.0213119983 -0.0321920733 4.96068733 5.20795102 6.7925041 4.52867627 5.28830133 5.35801008 
37.100000 0.0217466851 0.0212269596 -0.0321676362 4.97452418 5.21258677 6.77528427 4.5536706 5.31272682 5.402344 
37.150000 0.021804369 0.0211433037 -0.0324362261 4.98889141 5.21666724 6.75568841 4.57779944 5.33707655 5.44305025 
37.200000 0.0218597924 0.0210611487 -0.0319526234 5.00379 5.22023107 6.73376834 4.60102138 5.3613266 5.48318845 
37.250000 0.0219128879 0.020980611 -0.0321346066 5.01921767 5.22331787 6.70958006 4.62330136 5.38544992 5.5317164 
37.300000 0.0219635928 0.0209018047 -0.0322456781 5.03516754 5.22596897 6.68319558 4.64461031 5.40941637 5.57923764 
37.350000 0.02201185 0.0208248412 -0.0324136471 5.05163291 5.22822199 6.65468839 4.66492085 5.43319271 5.62035436 
37.400000 0.0220576069 0.0207498283 -0.0319915075 5.06859528 5.23012045 6.6241416 4.68421083 5.45674266 5.65888943 
37.450000 0.0221008166 0.0206768704 -0.032415828 5.08603744 5.23170339 6.59164565 4.7024644 5.48002695 5.7126175 
37.500000 0.0221414377 0.0206060675 -0.0322876018 5.10393234 5.23301011 6.55729768 4.7196684 5.5030035 5.75365932 
37.550000 0.0221794345 0.0205375148 -0.0319871355 5.12225092 5.23408001 6.52119926 4.7358135 5.52562751 5.79112377 
37.600000 0.022214777 0.0204713025 -0.0319701321 5.14095703 5.23495288 6.48345918 4.7508961 5.54785169 5.83318945 
37.650000 0.0222474404 0.0204075149 -0.0320902804 5.16000868 5.23566432 6.44418794 4.76491647 5.56962667 5.87884507 
37.700000 0.022277406 0.0203462309 -0.0317256617 5.17935844 5.23624991 6.40350313 4.77787831 5.59090126 5.90846376 
37.750000 0.0223046604 0.0202875224 -0.0318768239 5.1989505 5.23674441 6.36152291 4.78979031 5.61162293 5.95171548 
37.800000 0.0223291958 0.0202314553 -0.0318578927 5.21872558 5.23718132 6.31836927 4.80066367 5.63173819 5.99597453 
37.850000 0.0223510097 0.0201780879 -0.0319801211 5.23861731 5.23758948 6.27416417 4.81051456 5.65119318 6.04276226 
37.900000 0.0223701052 0.0201274717 -0.0316180247 5.25855428 5.23799791 6.22903278 4.81936208 5.66993425 6.06814716 
37.950000 0.0223864903 0.0200796508 -0.0320142946 5.27845998 5.23843326 6.18309701 4.82722679 5.68790845 6.12458745 
38.000000 0.0224001782 0.0200346614 -0.0316476585 5.29825418 5.23892044 6.1364811 4.83413357 5.70506422 6.13652391 
38.050000 0.0224111866 0.0199925324 -0.0319085687 5.31785072 5.2394803 6.08930431 4.84010931 5.72135205 6.19535786 
38.100000 0.0224195381 0.0199532848 -0.0313846889 5.33716324 5.24013367 6.04168787 4.8451847 5.73672498 6.19584465 
38.150000 0.0224252589 0.0199169321 -0.0315921807 5.35610133 5.24089713 5.99374601 4.84939086 5.75113935 6.24648994 
38.200000 0.0224283803 0.0198834801 -0.0313010769 5.3745752 5.24178759 5.9455898 4.85276057 5.76455517 6.26214128 
38.250000 0.022428936 0.019852927 -0.0315888346 5.39249114 5.24281533 5.89732827 4.8553297 5.77693701 6.30944807 
38.300000 0.0224269645 0.0198252639 -0.0313911429 5.40976078 5.24399277 5.84906497 4.85713419 5.78825405 6.32583537 
38.350000 0.0224225063 0.0198004747 -0.0313401801 5.42629377 5.2453291 5.80089439 4.85821094 5.79848076 6.35078802 
38.400000 0.0224156053 0.0197785368 -0.0310336963 5.44200468 5.24682907 5.75290912 4.85859712 5.80759713 6.3521145 
38.450000 0.0224063075 0.0197594209 -0.0311670222 5.45681097 5.24849763 5.70519536 4.85833144 5.81558895 6.39067596 
38.500000 0.0223946612 0.0197430917 -0.030860824 5.47063447 5.25033799 5.6578303 4.85745133 5.82244787 6.38770956 
38.550000 0.0223807165 0.0197295084 -0.0312366799 5.48340408 5.25235116 5.61088808 4.85599417 5.82817153 6.43171743 
38.600000 0.022364525 0.0197186249 -0.0307432252 5.49505484 5.25453368 5.56443184 4.85399579 5.83276349 6.4175362 
38.650000 0.0223461397 0.0197103906 -0.0310553203 5.50552689 5.25688778 5.5185197 4.85149101 5.83623303 6.45845988 
38.700000 0.0223256143 0.0197047505 -0.0307746181 5.51477087 5.25940628 5.47320574 4.84851505 5.83859506 6.45559968 
38.750000 0.0223030035 0.019701646 -0.0310807726 5.52274379 5.26208633 5.42853327 4.84509821 5.83986965 6.48655266 
38.800000 0.0222783621 0.0197010152 -0.0307026297 5.52941223 5.26492105 5.38454401 4.84127225 5.84008181 6.46950736 
38.850000 0.0222517455 0.0197027938 -0.0309278148 5.53475136 5.26790491 5.34126897 4.83706326 5.8392609 6.49863926 
38.900000 0.0222232092 0.0197069148 -0.0305511805 5.53874523 5.2710288 5.29873579 4.83249688 5.83744027 6.48152617 
38.950000 0.0221928088 0.0197133101 -0.0307232551 5.54138713 5.27428635 5.25696709 4.82759444 5.83465661 6.49448642 
39.000000 0.0221605995 0.01972191 -0.0305264745 5.54267953 5.27766779 5.21598228 4.82237679 5.83094953 6.48164591 
39.050000 0.0221266367 0.019732644 -0.0303523286 5.54263308 5.28116553 5.17579231 4.81685776 5.82636097 6.47430998 
39.100000 0.0220909754 0.0197454412 -0.0301930323 5.54126657 5.28477074 5.1364099 4.81105261 5.82093458 6.46038164 
39.150000 0.0220536707 0.0197602309 -0.0303480618 5.53860744 5.28847445 5.09783947 4.80496903 5.81471532 6.47310692 
39.200000 0.0220147775 0.0197769423 -0.0301511246 5.53468908 5.292269 5.06008957 4.79861583 5.80774883 6.45680093 
39.250000 0.0219743502 0.0197955056 -0.0303226389 5.52955499 5.2961444 5.02315871 4.79199438 5.80008105 6.46298375 
39.300000 0.0219324439 0.0198158514 -0.030046488 5.52325087 5.30009341 4.98705242 4.78510722 5.79175775 6.43681786 
39.350000 0.0218891134 0.0198379116 -0.0302094301 5.51583068 5.30410822 4.95176938 4.77795203 5.78282409 6.44831544 
39.400000 0.0218444135 0.0198616193 -0.0300122931 5.50735308 5.3081805 4.91731038 4.77052443 5.77332437 6.42481757 
39.450000 0.0217983995 0.0198869089 -0.0300735621 5.4978805 5.31230414 4.883677 4.76281855 5.76330167 6.41787608 
39.500000 0.0217511272 0.0199137161 -0.0303738373 5.48747917 5.31647301 4.85087064 4.75482662 5.75279761 6.42913753 
39.550000 0.0217026529 0.0199419783 -0.0300273462 5.47621834 5.32068042 4.81889325 4.74653965 5.74185217 6.40045709 
39.600000 0.0216530336 0.0199716342 -0.0296792725 5.46416968 5.32492023 4.7877485 4.73794758 5.73050356 6.35513317 
39.650000 0.0216023269 0.0200026241 -0.0297476114 5.45140635 5.32918804 4.75744121 4.72904026 5.718788 6.35379306 
39.700000 0.0215505911 0.0200348896 -0.0298625261 5.43800222 5.33347883 4.72797869 4.71980825 5.70673983 6.3524881 
39.750000 0.0214978856 0.0200683738 -0.0297851655 5.42403153 5.33778888 4.69936919 4.71024199 5.69439133 6.33554884 
39.800000 0.0214442709 0.0201030212 -0.0295128376 5.40956977 5.3421131 4.67162356 4.70033273 5.68177264 6.29402187 
39.850000 0.0213898083 0.0201387773 -0.0298184824 5.39469023 5.34644813 4.64475218 4.6900733 5.66891195 6.30080928 
39.900000 0.0213345596 0.0201755888 -0.0293318305 5.37946539 5.35078856 4.61876846 4.67945774 5.65583545 6.24929254 
39.950000 0.0212785886 0.0202134036 -0.0296038001 5.36396724 5.35513231 4.5936895 4.66848346 5.64256726 6.24803929 
40.000000 0.0212219592 0.02025217 -0.0292268008 5.34826489 5.35947429 4.56952997 4.65714845 5.62912968 6.20762025 
40.050000 0.0211647362 0.0202918375 -0.0295425066 5.33242529 5.36381054 4.54630859 4.64545392 5.61554313 6.21636558 
40.100000 0.0211069859 0.0203323559 -0.0295413021 5.31651322 5.36813639 4.52404301 4.63340368 5.60182619 6.20546761 
40.150000 0.0210487742 0.0203736759 -0.0294960761 5.30059045 5.37244578 4.50275407 4.62100432 5.58799585 6.16995299 
40.200000 0.0209901686 0.020415748 -0.0292354586 5.28471605 5.37673379 4.48246155 4.60826477 5.57406736 6.13704362 
40.250000 0.0209312366 0.0204585234 -0.0293899636 5.26894634 5.38099328 4.4631851 4.59519616 5.56005447 6.13161869 
40.300000 0.0208720463 0.0205019534 -0.0291022697 5.2533324 5.38521849 4.44494628 4.58181321 5.54596947 6.08813698 
40.350000 0.0208126659 0.0205459891 -0.0292633869 5.23792422 5.38939956 4.4277637 4.56813196 5.53182326 6.07786531 
40.400000 0.0207531637 0.0205905817 -0.0291121054 5.22276729 5.39352704 4.41165855 4.55417169 5.51762549 6.04169553 
40.450000 0.0206936081 0.0206356823 -0.0291511615 5.20790334 5.39759196 4.39665019 4.53995337 5.50338457 6.01695769 
40.500000 0.0206340665 0.0206812416 -0.0291159685 5.1933709 5.4015798 4.38275605 4.52549976 5.48910793 5.99675999 
40.550000 0.0205746076 0.0207272102 -0.029253292 5.17920521 5.40548066 4.36999495 4.51083582 5.4748019 5.98385826 
40.600000 0.0205152985 0.0207735381 -0.0288791643 5.16543751 5.40927957 4.35838214 4.49598657 5.46047196 5.93520642 
40.650000 0.0204562056 0.0208201751 -0.0287849371 5.15209613 5.41295956 4.34793285 4.48098007 5.44612291 5.9059824 
40.700000 0.0203973953 0.0208670703 -0.0288035078 5.13920548 5.41650691 4.33865994 4.46584352 5.43175879 5.88539125 
40.750000 0.0203389324 0.0209141726 -0.028901676 5.12678705 5.41990214 4.33057552 4.45060574 5.41738322 5.87353949 
40.800000 0.0202808816 0.02096143 -0.0286709437 5.1148591 5.42312608 4.32368959 4.43529518 5.40299948 5.82194781 
40.850000 0.020223306 0.0210087903 -0.0289215678 5.10343769 5.42615936 4.31800962 4.41994166 5.38861057 5.80862776 
40.900000 0.0201662677 0.0210562006 -0.0287089556 5.09253392 5.42898235 4.31354324 4.40457447 5.37421942 5.77082142 
40.950000 0.0201098272 0.0211036075 -0.0288606486 5.08215848 5.43157251 4.31029276 4.38922213 5.35982903 5.75466062 
41.000000 0.0200540446 0.0211509571 -0.0286028639 5.0723179 5.43390881 4.30826124 4.37391389 5.34544262 5.71531513 
41.050000 0.0199989773 0.021198195 -0.0286435219 5.06301702 5.43596864 4.30744844 4.35867753 5.33106384 5.68696604 
41.100000 0.019944682 0.0212452664 -0.0285866478 5.05425785 5.43773081 4.30785261 4.34354158 5.31669679 5.65692392 
41.150000 0.0198912142 0.0212921162 -0.0285304543 5.04604054 5.43917385 4.30946943 4.32853242 5.30234623 5.61390382 
41.200000 0.019838627 0.021338689 -0.0286087712 5.03836374 5.44027549 4.31229154 4.31367525 5.28801771 5.59938367 
41.250000 0.0197869719 0.0213849289 -0.0287379576 5.03122361 5.4410165 4.31631164 4.29899639 5.27371767 5.57557639 
41.300000 0.0197362992 0.0214307803 -0.0285784523 5.02461493 5.44137772 4.32151819 4.28451914 5.25945349 5.53588381 
41.350000 0.0196866568 0.0214761874 -0.0284082532 5.01853126 5.44134118 4.32789923 4.27026702 5.24523367 5.50201406 
41.400000 0.0196380911 0.0215210942 -0.028625727 5.0129643 5.44089107 4.3354386 4.25626167 5.2310678 5.47618479 
41.450000 0.0195906465 0.0215654454 -0.0284792457 5.00790496 5.4400133 4.34412157 4.24252415 5.21696663 5.43520317 
41.500000 0.0195443654 0.0216091856 -0.0282613917 5.00334325 5.43869522 4.3539282 4.22907399 5.2029421 5.40406496 
41.550000 0.0194992885 0.0216522601 -0.0284369235 4.99926832 5.4369286 4.3648386 4.2159295 5.18900725 5.37187644 
41.600000 0.0194554541 0.0216946145 -0.0285231947 4.99566833 5.43470539 4.37683119 4.20310827 5.1751763 5.34723528 
41.650000 0.0194128989 0.0217361955 -0.028447084 4.9925311 5.43202136 4.38988184 4.19062612 5.16146452 5.30728823 
41.700000 0.0193716575 0.0217769503 -0.0285313502 4.98984375 5.42887596 4.40396561 4.17849773 5.14788814 5.27159776 
41.750000 0.0193317623 0.0218168273 -0.0284515211 4.98759296 5.42527132 4.4190559 4.16673671 5.13446431 5.24515554 
41.800000 0.0192932437 0.0218557757 -0.0284672757 4.98576566 5.42121104 4.43512601 4.15535562 5.12121092 5.20795392 
41.850000 0.0192561304 0.0218937464 -0.0285462338 4.98434808 5.41670344 4.45214698 4.14436555 5.10814655 5.18537795 
41.900000 0.0192204489 0.0219306913 -0.0284803259 4.98332683 5.41175951 4.47008879 4.13377641 5.09529025 5.14532553 
41.950000 0.0191862235 0.0219665639 -0.0286078847 4.98268798 5.40639236 4.4889214 4.12359682 5.08266145 5.11541344 
42.000000 0.0191534769 0.0220013192 -0.0283639119 4.98241786 5.40061893 4.50861382 4.11383484 5.07027981 5.08021601 
42.050000 0.0191222296 0.0220349141 -0.0285684003 4.98250298 5.39445859 4.52913482 4.10449685 5.05816499 5.04967396 
42.100000 0.0190925006 0.0220673071 -0.0282686429 4.98293031 5.38793332 4.55045166 4.09558836 5.04633658 5.01391149 
42.150000 0.0190643064 0.0220984586 -0.0283825034 4.98368633 5.38106707 4.57253318 4.08711395 5.03481393 4.98469089 
42.200000 0.0190376625 0.0221283309 -0.0281669569 4.98475822 5.37388634 4.5953468 4.07907722 5.02361597 4.95889058 
42.250000 0.0190125819 0.0221568884 -0.0286250794 4.9861337 5.36641817 4.6188598 4.07148034 5.01276114 4.93265457 
42.300000 0.0189890762 0.0221840975 -0.0285020121 4.9878001 5.35869391 4.64304092 4.0643254 5.00226719 4.89443709 
42.350000 0.0189671553 0.0222099267 -0.02866875 4.98974556 5.35074471 4.66785716 4.05761284 4.9921511 4.87072931 
42.400000 0.0189468275 0.0222343464 -0.028478863 4.99195852 5.34260282 4.69327771 4.05134337 4.98242899 4.8489813 
42.450000 0.0189280995 0.0222573295 -0.0287248423 4.99442734 5.33430166 4.71927062 4.04551568 4.97311603 4.81303151 
42.500000 0.0189109767 0.0222788507 -0.0285155433 4.99714077 5.32587543 4.74580536 4.04012898 4.96422637 4.79177526 
42.550000 0.0188954627 0.022298887 -0.0286854868 5.0000884 5.31735901 4.77285214 4.03518135 4.95577304 4.76888964 
42.600000 0.0188815599 0.0223174175 -0.0284210465 5.00325935 5.30878696 4.80038022 4.03067011 4.94776795 4.74632356 
42.650000 0.0188692692 0.0223344233 -0.0287677528 5.00664375 5.30019358 4.82836093 4.02659346 4.94022186 4.71360502 
42.700000 0.0188585908 0.0223498877 -0.0287285003 5.01023105 5.2916141 4.8567652 4.0229464 4.93314434 4.68980444 
42.750000 0.018849523 0.0223637959 -0.0287824472 5.01401169 5.28308137 4.88556576 4.01972681 4.92654377 4.66937801 
42.800000 0.0188420631 0.0223761353 -0.0285348576 5.01797597 5.27462958 4.91473553 4.01693079 4.92042734 4.65868594 
42.850000 0.0188362072 0.0223868948 -0.0288446555 5.02211467 5.26629034 4.94424684 4.01455431 4.91480108 4.62907846 
42.900000 0.0188319505 0.0223960657 -0.0287676844 5.02641844 5.25809511 4.97407455 4.01259376 4.90966987 4.61337748 
42.950000 0.0188292869 0.0224036408 -0.028822092 5.03087782 5.25007474 5.0041925 4.01104486 4.90503747 4.59345469 
43.000000 0.0188282093 0.0224096147 -0.0289497224 5.03548395 5.24225829 5.03457663 4.00990402 4.90090655 4.57604166 
43.050000 0.0188287096 0.0224139839 -0.0289150858 5.04022769 5.23467255 5.06520187 4.00916697 4.89727877 4.5532705 
43.100000 0.0188307788 0.0224167465 -0.0287582531 5.04510015 5.22734426 5.09604495 4.00883025 4.89415477 4.55198407 
